id,industry_name,unit_code,unit_name,level,job_type,group_name,unit_summary,category,criterion_type,criterion_text
92,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"②作業手順
   等の確認",○,"○特殊工事または複雑な工事等において、吹き出し等の出来形に影響する部分の施工手順を検討
    し、対策や注意点を職長からの依頼で助言している"
93,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,"○資材置き場や揚重機の場所などを確認し、職長の指示に対して、すぐに作業着手できるようにして
   いる"
94,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,○使用可能な足場等の仮設について安全に使用可能か確認し、使用ルールを遵守している
95,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,○作業場の生産性に関する問題点を確認し、不具合があれば改善方法を指摘・助言している
96,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,○作業にあたり開口部等の危険箇所について不安全行動等を起こさないように確認をしてる
97,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,"○小墨出し作業によって施工の不具合や収まり上の問題点が発見された場合、品質を確保する解決
   策を職長に助言している"
98,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,○施工効率に関して作業場上のチェックを行い、不具合の改善策を職長に助言している
99,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"③現場状況
   の確認",○,"○自社の責任となる施工精度の不具合が発生しないよう現状の不具合箇所の対処方法を職長に説
   明している"
100,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"④器具・工具
   等の確認",○,○施工に必要な器具･工具類の数量を確認し、作業に支障をきたさないように準備している
101,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"④器具・工具
   等の確認",○,○点検リストに基づいた器具・工具類の保管状況を確認している
102,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"④器具・工具
   等の確認",○,○作業前に個人使用の自分の工具の点検をし安全や効率に支障をきたさないようにしている
103,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"④器具・工具
   等の確認",○,"○設置型の電動工具は作業前の日常点検結果を確認し、不具合がある場合は職長に報告するとと
   もに、会社へ修理の依頼を行っている"
104,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"⑤作業前の
   準備",○,○躯体図等を確認し整合性等を検討して問題点がある時は職長に報告している
105,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"⑤作業前の
   準備",○,"○基本墨(通り･レベル)の確認をしてから子墨・逃げ墨の確認を行い、不整合があれば職長に確認し
   て修正を任されている"
106,型枠工事業,06C025L33,段取り,L3,施工技能,06_00_共通能力ユニット,作業手順を基に効率良く迅速に作業準備を行う能力。経験から段取り問題点を職長に指摘、相談する能力,"⑤作業前の
   準備",○,○基本墨(通り･レベル）を基に曲面などの敷桟に必要な子墨・逃げ墨出しを行っている
